0	1
1	38679
2	27506
3	29681
4	20683
5	20175
6	4858
7	28906
8	33572
9	4565
10	8343
11	7888
12	31993
13	7241
14	49778
15	51157
16	12150
17	16061
18	19544
19	47241
20	50941
21	49949
22	30766
23	33373
24	5856
25	30521
26	49889
27	48489
28	18943
29	25584
30	19121
31	47384
32	344
33	45672
34	40546
35	45079
36	4371
37	8258
38	24386
39	44476
40	50180
41	9406
42	53996
43	49473
44	40897
45	22551
46	53316
47	52181
48	1222
49	14224
50	35819
51	25643
52	50538
53	48145
54	14143
55	2976
56	9840
57	1215
58	31720
59	4157
60	40392
61	2
62	24052
63	52607
64	40998
65	43451
66	18631
67	40957
68	41886
69	48820
70	13452
71	42422
72	46242
73	14626
74	39497
75	12148
76	34853
77	20192
78	35052
79	46833
80	53447
81	22539
82	44853
83	34440
84	41020
85	1256
86	6579
87	17865
88	9347
89	22917
90	31932
91	18370
92	3436
93	45277
94	7800
95	12033
96	52660
97	8984
98	45890
99	50334
100	12813
101	20292
102	6248
103	48856
104	9387
105	28310
106	33663
107	8613
108	6840
109	29121
110	20692
111	18295
112	46353
113	33565
114	37378
115	18900
116	26743
117	26660
118	37717
119	22528
120	40772
121	12316
122	50280
123	4351
124	46327
125	46318
126	32855
127	33385
128	48203
129	29800
130	42819
131	2509
132	9224
133	9
134	42439
135	49464
136	18074
137	35189
138	43710
139	47555
140	39685
141	22098
142	43530
143	10
144	49069
145	43358
146	15932
147	11
148	47478
149	36182
150	52907
151	30939
152	8630
153	21088
154	18321
155	29753
156	28973
157	39201
158	38193
159	10098
160	22746
161	6632
162	12306
163	51884
164	7878
165	6894
166	3117
167	34671
168	39420
169	39577
170	38969
171	30341
172	33860
173	22775
174	50715
175	33586
176	45840
177	38392
178	51997
179	4566
180	53375
181	1611
182	43656
183	4629
184	6056
185	46963
186	15073
187	18373
188	28116
189	34980
190	37294
191	3334
192	10778
193	21847
194	30527
195	49801
196	27596
197	52002
198	379
199	43239
200	50386
201	20133
202	4896
203	5701
204	47011
205	11423
206	1487
207	2628
208	5419
209	53135
210	39981
211	53398
212	50321
213	3871
214	45819
215	30315
216	8892
217	53927
218	3690
219	37699
220	39357
221	11966
222	7931
223	40203
224	14299
225	30421
226	19982
227	19072
228	47752
229	8537
230	51683
231	38767
232	31173
233	53887
234	5542
235	13824
236	46097
237	40639
238	15710
239	3802
240	49121
241	15986
242	25059
243	13524
244	39098
245	15812
246	37935
247	46854
248	16848
249	21795
250	20801
251	12
252	14549
253	3113
254	32066
255	47128
256	44012
257	36731
258	43551
259	21146
260	45602
261	25580
262	12715
263	8394
264	42742
265	10298
266	547
267	15516
268	22414
269	5255
270	41689
271	24994
272	24605
273	10621
274	52830
275	50553
276	12598
277	19096
278	1635
279	36285
280	48611
281	5237
282	34541
283	42068
284	5516
285	21649
286	35864
287	37569
288	10850
289	17440
290	30311
291	50962
292	15916
293	1074
294	36943
295	17925
296	13345
297	11027
298	16957
299	15217
300	19146
301	2907
302	35073
303	49241
304	5852
305	32681
306	18442
307	38881
308	50979
309	30590
310	53237
311	6264
312	50580
313	43240
314	36457
315	37455
316	53869
317	40098
318	34677
319	27067
320	24225
321	32846
322	9057
323	45179
324	33218
325	18756
326	36074
327	15385
328	14297
329	20806
330	33011
331	53526
332	2382
333	14
334	44531
335	46836
336	33628
337	4111
338	19616
339	45661
340	45397
341	29274
342	8277
343	44903
344	17352
345	1800
346	36916
347	15
348	49224
349	41290
350	38216
351	5366
352	36597
353	18766
354	27626
355	27589
356	10464
357	34672
358	21509
359	39534
360	52581
361	1317
362	23560
363	46388
364	16
365	12401
366	17420
367	9769
368	8617
369	39211
370	36456
371	23302
372	9129
373	43205
374	48822
375	8130
376	9536
377	28159
378	22617
379	32987
380	11484
381	44547
382	40245
383	15033
384	18
385	3212
386	45699
387	8032
388	41067
389	49569
390	4417
391	2730
392	24583
393	17254
394	9090
395	9014
396	48674
397	1036
398	45808
399	14670
400	28350
401	39028
402	7752
403	13968
404	40291
405	22167
406	41118
407	5944
408	4442
409	12484
410	50188
411	19029
412	11046
413	5948
414	25045
415	52353
416	19940
417	47895
418	28945
419	39664
420	33942
421	21799
422	17900
423	46855
424	45304
425	21955
426	5303
427	40107
428	17149
429	45430
430	23393
431	15147
432	41224
433	41918
434	40409
435	41500
436	3496
437	7437
438	42112
439	47057
440	10169
441	3514
442	2580
443	24415
444	21486
445	22950
446	6727
447	44772
448	14964
449	19764
450	36257
451	5703
452	5328
453	49777
454	1738
455	18968
456	19398
457	837
458	21967
459	23692
460	14062
461	5430
462	3939
463	30374
464	51295
465	15459
466	12340
467	2714
468	41266
469	8520
470	24263
471	21
472	4573
473	53442
474	20845
475	16313
476	13740
477	29271
478	19928
479	9561
480	11439
481	49667
482	25995
483	21979
484	8867
485	24036
486	20715
487	46379
488	3475
489	40417
490	5384
491	29188
492	22874
493	12471
494	32055
495	52613
496	25183
497	43260
498	44978
499	34653
500	8673
501	15464
502	6897
503	49942
504	17245
505	42504
506	44516
507	37937
508	26404
509	13738
510	45599
511	5473
512	33796
513	2572
514	15603
515	10337
516	7856
517	2011
518	17827
519	4095
520	1026
521	8769
522	13188
523	16757
524	29170
525	22646
526	33330
527	50929
528	3403
529	23815
530	32759
531	18980
532	3250
533	730
534	35694
535	19173
536	19120
537	4784
538	25284
539	12363
540	26225
541	10186
542	3789
543	47397
544	42321
545	11656
546	44236
547	14547
548	48164
549	46653
550	36488
551	51365
552	20544
553	40448
554	14850
555	49565
556	28918
557	33847
558	42749
559	37609
560	15196
561	20992
562	381
563	13453
564	3790
565	9897
566	50799
567	47996
568	43015
569	33509
570	22205
571	28823
572	19278
573	26251
574	43992
575	29244
576	21085
577	37732
578	15886
579	24277
580	40971
581	17137
582	31274
583	22
584	32330
585	6259
586	32222
587	39492
588	23360
589	23144
590	51338
591	11977
592	38897
593	33035
594	50461
595	11019
596	53937
597	36233
598	45393
599	7480
600	21056
601	13770
602	21821
603	47992
604	46705
605	12677
606	19455
607	864
608	36453
609	5660
610	18226
611	45734
612	34003
613	37980
614	18454
615	18424
616	8985
617	40168
618	42675
619	6674
620	37237
621	3036
622	52838
623	11686
624	9085
625	25226
626	740
627	26227
628	21186
629	23
630	12308
631	42273
632	26378
633	36754
634	20829
635	6274
636	23795
637	31297
638	52474
639	28774
640	2718
641	44494
642	28103
643	9733
644	48657
645	49985
646	34589
647	6957
648	27709
649	36656
650	47665
651	27655
652	12304
653	44947
654	3534
655	10890
656	40538
657	6397
658	44503
659	11984
660	13146
661	38781
662	22492
663	48372
664	18937
665	26295
666	23272
667	9424
668	41072
669	4879
670	45533
671	52031
672	48007
673	52422
674	3347
675	360
676	31155
677	15951
678	11796
679	46578
680	28527
681	26818
682	47771
683	33273
684	21397
685	19778
686	863
687	45484
688	34776
689	15260
690	15181
691	11012
692	52638
693	20974
694	43559
695	10947
696	39915
697	45781
698	44484
699	24
700	34493
701	29183
702	48795
703	36851
704	47529
705	33143
706	50691
707	40373
708	19558
709	1667
710	14646
711	15432
712	185
713	1086
714	40406
715	25504
716	51827
717	47311
718	9374
719	2679
720	40520
721	23618
722	48689
723	21377
724	50140
725	29007
726	11884
727	29512
728	21630
729	27443
730	2150
731	46304
732	40105
733	11316
734	120
735	42303
736	49348
737	22847
738	24424
739	9113
740	28436
741	39149
742	48381
743	1666
744	17695
745	19891
746	26110
747	23463
748	10318
749	21537
750	32729
751	25814
752	10739
753	45777
754	32766
755	49379
756	3815
757	32063
758	2111
759	5216
760	8397
761	106
762	30717
763	50459
764	28069
765	17860
766	25512
767	50975
768	13504
769	6395
770	26588
771	27319
772	1715
773	10398
774	5013
775	28
776	17694
777	2899
778	7424
779	329
780	7611
781	43824
782	27747
783	32518
784	33180
785	45417
786	45370
787	45832
788	30162
789	30262
790	41884
791	44166
792	11491
793	6415
794	17134
795	23061
796	20351
797	26521
798	15558
799	27605
800	19748
801	7882
802	50222
803	32054
804	40319
805	2801
806	6137
807	35119
808	16779
809	34552
810	49282
811	43907
812	29971
813	39401
814	53257
815	13634
816	35924
817	52310
818	35984
819	10746
820	18476
821	7276
822	39857
823	7369
824	45305
825	22601
826	29483
827	48051
828	27306
829	36105
830	2545
831	12344
832	27745
833	8915
834	6746
835	29351
836	13048
837	20710
838	25339
839	18957
840	20160
841	35743
842	47182
843	11130
844	39319
845	20601
846	50882
847	52184
848	24596
849	47655
850	7832
851	27906
852	29
853	34685
854	49607
855	13066
856	35677
857	27225
858	48630
859	32806
860	19411
861	22719
862	15671
863	26550
864	25106
865	46953
866	43253
867	32665
868	22041
869	31
870	42335
871	1055
872	13400
873	5104
874	8650
875	21648
876	50893
877	68
878	7954
879	42674
880	47431
881	20405
882	51570
883	16582
884	14815
885	32
886	22940
887	34515
888	27256
889	28095
890	10678
891	45880
892	35653
893	10302
894	36
895	49795
896	6598
897	51806
898	47183
899	13369
900	2633
901	14831
902	11420
903	25670
904	5253
905	48034
906	41223
907	51982
908	47301
909	4240
910	19865
911	50870
912	43690
913	50279
914	10529
915	43669
916	4070
917	45354
918	10805
919	21163
920	36239
921	37324
922	49683
923	17021
924	18377
925	11847
926	721
927	4296
928	8161
929	30849
930	37147
931	29568
932	34064
933	47969
934	665
935	21804
936	33422
937	21096
938	27681
939	9686
940	24013
941	33399
942	46506
943	21683
944	7100
945	7857
946	52784
947	17451
948	28413
949	31865
950	33
951	12504
952	45199
953	18356
954	685
955	1045
956	39650
957	35340
958	18433
959	25921
960	14767
961	26823
962	33455
963	17981
964	40819
965	20272
966	32917
967	17443
968	29503
969	19722
970	36374
971	43798
972	14288
973	43099
974	35424
975	22739
976	40333
977	34394
978	24423
979	34
980	38459
981	52691
982	4337
983	51145
984	2852
985	21297
986	938
987	39660
988	4911
989	3280
990	32246
991	52911
992	20908
993	38683
994	9471
995	1416
996	49712
997	1597
998	20520
999	34955
1000	11851
1001	35178
1002	7217
1003	31655
1004	2336
1005	53752
1006	38166
1007	33703
1008	34865
1009	42260
1010	5200
1011	43405
1012	44499
1013	4113
1014	48401
1015	46364
1016	27246
1017	31859
1018	946
1019	2118
1020	26589
1021	19652
1022	5462
1023	28074
1024	30309
1025	43894
1026	35
1027	51566
1028	40593
1029	51719
1030	28303
1031	39303
1032	5291
1033	33853
1034	44472
1035	47845
1036	18270
1037	38
1038	43604
1039	8500
1040	32128
1041	48945
1042	29301
1043	13131
1044	21505
1045	12431
1046	17405
1047	15836
1048	30428
1049	49906
1050	19967
1051	15945
1052	18309
1053	4515
1054	17832
1055	25821
1056	16465
1057	18202
1058	1684
1059	22007
1060	25305
1061	27718
1062	16340
1063	2486
1064	26983
1065	16430
1066	17945
1067	15559
1068	32758
1069	28025
1070	13688
1071	23176
1072	30458
1073	12713
1074	39631
1075	22022
1076	50079
1077	34608
1078	41262
1079	35335
1080	28615
1081	34436
1082	38247
1083	20000
1084	25039
1085	47419
1086	15299
1087	39212
1088	17331
1089	39043
1090	9414
1091	41097
1092	20067
1093	15443
1094	37587
1095	14369
1096	30091
1097	44716
1098	17824
1099	20513
1100	48980
1101	38489
1102	6452
1103	42055
1104	34029
1105	26193
1106	7279
1107	49633
1108	46253
1109	24126
1110	11010
1111	39562
1112	29272
1113	13514
1114	28417
1115	36662
1116	27577
1117	16695
1118	26207
1119	46268
1120	21263
1121	45698
1122	13650
1123	43570
1124	15430
1125	47763
1126	14792
1127	17488
1128	5370
1129	567
1130	43776
1131	34556
1132	15387
1133	21185
1134	42911
1135	2892
1136	4473
1137	50987
1138	13318
1139	34689
1140	4821
1141	48339
1142	39590
1143	51941
1144	34346
1145	36446
1146	23129
1147	3399
1148	23262
1149	959
1150	29838
1151	967
1152	39705
1153	47101
1154	34584
1155	41928
1156	1363
1157	10377
1158	57
1159	42645
1160	23693
1161	40668
1162	51487
1163	31757
1164	29208
1165	49842
1166	3024
1167	5689
1168	19304
1169	17829
1170	49785
1171	40936
1172	24257
1173	47673
1174	53451
1175	51535
1176	39450
1177	16593
1178	13097
1179	24857
1180	3944
1181	14261
1182	38157
1183	35393
1184	41566
1185	52455
1186	24531
1187	28124
1188	29229
1189	52109
1190	46983
1191	34785
1192	19485
1193	19666
1194	45511
1195	41990
1196	42822
1197	28848
1198	8476
1199	15942
1200	31527
1201	31220
1202	7575
1203	8027
1204	47971
1205	18610
1206	48363
1207	43117
1208	27646
1209	20399
1210	46298
1211	8835
1212	13589
1213	37534
1214	30333
1215	25345
1216	43676
1217	26176
1218	39887
1219	49383
1220	1254
1221	50573
1222	51601
1223	42895
1224	27471
1225	13060
1226	46898
1227	35764
1228	3752
1229	8181
1230	38454
1231	16177
1232	6962
1233	24498
1234	36247
1235	33497
1236	48618
1237	34141
1238	28315
1239	11025
1240	27020
1241	19356
1242	28088
1243	29399
1244	42254
1245	38254
1246	27545
1247	12462
1248	27481
1249	584
1250	37494
1251	2329
1252	12420
1253	53841
1254	2733
1255	6681
1256	21364
1257	7114
1258	39930
1259	750
1260	49176
1261	10991
1262	37600
1263	20409
1264	51022
1265	10419
1266	23945
1267	19028
1268	46509
1269	27894
1270	16536
1271	41438
1272	2426
1273	9054
1274	34860
1275	2651
1276	8454
1277	16904
1278	22522
1279	41035
1280	45282
1281	23667
1282	2099
1283	53014
1284	4431
1285	14553
1286	48384
1287	14808
1288	29061
1289	46943
1290	11187
1291	13297
1292	20362
1293	39
1294	35625
1295	4347
1296	27896
1297	10862
1298	43976
1299	35157
1300	10956
1301	11948
1302	12005
1303	40
1304	39566
1305	39977
1306	13825
1307	5232
1308	49830
1309	37257
1310	39193
1311	5298
1312	46
1313	27378
1314	10075
1315	22270
1316	37051
1317	15659
1318	579
1319	50851
1320	51473
1321	8831
1322	4091
1323	17013
1324	13820
1325	15366
1326	20794
1327	27945
1328	23066
1329	21240
1330	5724
1331	21221
1332	4752
1333	35460
1334	22217
1335	9742
1336	40167
1337	27871
1338	24390
1339	42288
1340	43361
1341	3971
1342	42737
1343	34023
1344	39431
1345	46931
1346	934
1347	26694
1348	45295
1349	19676
1350	1031
1351	15531
1352	42090
1353	45679
1354	45412
1355	47490
1356	7830
1357	46245
1358	48
1359	12109
1360	53983
1361	51200
1362	30367
1363	2676
1364	41707
1365	12908
1366	39328
1367	21582
1368	13914
1369	3557
1370	14983
1371	4463
1372	32183
1373	13282
1374	15349
1375	31038
1376	25410
1377	18738
1378	27847
1379	3423
1380	7981
1381	36965
1382	43802
1383	33832
1384	16594
1385	51795
1386	30111
1387	53953
1388	22849
1389	15768
1390	4941
1391	50897
1392	18960
1393	43928
1394	5649
1395	52369
1396	31306
1397	52335
1398	22365
1399	35791
1400	2215
1401	46902
1402	23067
1403	44601
1404	26234
1405	35386
1406	10511
1407	15853
1408	39414
1409	24601
1410	643
1411	34349
1412	2084
1413	52365
1414	11401
1415	27166
1416	4341
1417	28141
1418	26594
1419	28083
1420	12567
1421	40082
1422	26332
1423	6646
1424	40258
1425	17523
1426	33652
1427	31713
1428	46830
1429	17326
1430	35552
1431	52097
1432	39014
1433	36167
1434	23570
1435	7248
1436	50385
1437	37579
1438	38548
1439	21428
1440	13149
1441	43692
1442	53816
1443	1298
1444	30142
1445	19480
1446	1955
1447	42929
1448	37229
1449	24799
1450	3898
1451	18016
1452	13232
1453	33039
1454	44383
1455	29712
1456	13821
1457	27627
1458	50888
1459	47298
1460	32480
1461	35856
1462	35934
1463	36115
1464	36154
1465	14213
1466	47435
1467	3221
1468	49
1469	43227
1470	41650
1471	7007
1472	53699
1473	52211
1474	25677
1475	5077
1476	1836
1477	24848
1478	50
1479	43946
1480	53330
1481	27891
1482	26499
1483	43790
1484	28697
1485	38093
1486	53701
1487	3498
1488	32675
1489	30171
1490	22427
1491	9239
1492	16542
1493	51
1494	38739
1495	25603
1496	29313
1497	45410
1498	42105
1499	27434
1500	7887
1501	7586
1502	10595
1503	35833
1504	35752
1505	44016
1506	52164
1507	6500
1508	35908
1509	24780
1510	20616
1511	28401
1512	10496
1513	48733
1514	34889
1515	15342
1516	37085
1517	39748
1518	2484
1519	21300
1520	976
1521	40241
1522	41971
1523	10327
1524	8123
1525	4228
1526	35451
1527	1926
1528	53024
1529	18892
1530	39918
1531	25490
1532	24843
1533	46820
1534	29191
1535	30563
1536	34165
1537	46584
1538	8771
1539	19505
1540	24984
1541	14785
1542	17066
1543	35893
1544	34001
1545	9564
1546	33532
1547	47551
1548	7455
1549	9147
1550	4699
1551	18024
1552	49274
1553	15589
1554	44219
1555	52729
1556	32702
1557	29687
1558	28205
1559	53
1560	21708
1561	52810
1562	43952
1563	43831
1564	29082
1565	47032
1566	21035
1567	23603
1568	38929
1569	28060
1570	24869
1571	45610
1572	32968
1573	15495
1574	19134
1575	49029
1576	39731
1577	3220
1578	14076
1579	24099
1580	18763
1581	16975
1582	21048
1583	11375
1584	6154
1585	11864
1586	31484
1587	52957
1588	37460
1589	45707
1590	873
1591	2079
1592	14134
1593	27922
1594	8612
1595	25601
1596	7133
1597	11409
1598	4081
1599	45446
1600	15766
1601	31265
1602	46935
1603	41593
1604	21135
1605	831
1606	4433
1607	18279
1608	40779
1609	10019
1610	34008
1611	5813
1612	20815
1613	23279
1614	21182
1615	13961
1616	34861
1617	56
1618	36852
1619	35645
1620	11128
1621	6334
1622	29526
1623	27224
1624	52198
1625	1379
1626	14898
1627	1404
1628	20790
1629	19112
1630	35902
1631	46967
1632	40814
1633	1764
1634	37082
1635	7598
1636	19691
1637	40502
1638	11291
1639	15642
1640	43635
1641	14047
1642	23472
1643	25565
1644	18058
1645	13984
1646	31451
1647	21733
1648	42946
1649	28094
1650	27511
1651	11798
1652	7555
1653	24773
1654	46292
1655	39152
1656	23778
1657	31804
1658	3426
1659	42040
1660	23845
1661	52521
1662	8464
1663	24728
1664	15691
1665	27181
1666	18209
1667	15496
1668	33487
1669	6961
1670	42833
1671	19283
1672	9723
1673	38872
1674	36726
1675	33983
1676	45863
1677	52427
1678	30269
1679	45407
1680	11277
1681	38374
1682	52973
1683	35371
1684	499
1685	43026
1686	40835
1687	29749
1688	3468
1689	6802
1690	5864
1691	34863
1692	37161
1693	36146
1694	29236
1695	44792
1696	16682
1697	3171
1698	38965
1699	38321
1700	8152
1701	17442
1702	17583
1703	15602
1704	17468
1705	2680
1706	2955
1707	1823
1708	3471
1709	38382
1710	14979
1711	43010
1712	15702
1713	9050
1714	5102
1715	33782
1716	11566
1717	51206
1718	43517
1719	28338
1720	22681
1721	33900
1722	42227
1723	26313
1724	11076
1725	396
1726	1052
1727	18781
1728	47749
1729	17421
1730	20998
1731	29055
1732	35718
